brand_name,legal_name,city,address,lat,lng,phone,email,website,voen,stars_grade,tims_status,tims_id,tims_rating,insurance,service_languages,subcategory,sources,azeritour_url,description,pms_detected,pms_confidence,booking_signals,photo_url,created_at,updated_at
Nord West Hotel,Nord West Hotel,Baku,"Tofiq Abbasov 36, Baku, Tofig Abbasov Street, Baku, Azerbaijan",40.4202781,49.9279422,+994558870844,nordwesthotel4@gmail.com,https://nordhotel.az/,6002364612,,APPROVED,697315e170a9384c4927b539,,No,,,TIMS,,,1C,website_scan,1C,https://data.tourism.gov.az/proxy/stakeholder/getFile/20260123103200t-r0000121946,2026-01-23T06:32:01.118Z,2026-02-04T06:08:33.980Z
NİCE LİFE HOTEL,NİCE LİFE HOTEL,Baku,"Baku, Azerbaijan",40.40926169999999,49.8670924,994504511000,ayxanagayev1989@gmail.com,,1602728692,,APPROVED,65df348be4f5ddcab3cd7c23,,No,,,TIMS,,,,,,https://data.tourism.gov.az/proxy/stakeholder/getFile/20240228172635t-r0000185432,2024-02-28T13:26:35.948Z,2025-04-29T11:56:56.486Z
NİNE HOTEL,NİNE HOTEL,Baku,"Narimanov, Baku, Azerbaijan",40.4091235,49.8647652,994515624195,nine.hotel19@gmail.com,,1007385682,,APPROVED,646214709bff11407fb6968f,,No,,Şəhər Hoteli,TIMS,,,,,,https://data.tourism.gov.az/proxy/stakeholder/getFile/20230515151600t-r0000158997,2023-05-15T11:16:00.866Z,2025-04-29T11:56:56.486Z
NİZAMİ HOTEL MMC,NİZAMİ HOTEL MMC,Baku,"Haji Zeynalabdin Taghiyev Street, Baku, Azerbaijan",40.369691,49.8395244,994124931193,nizamihotel@mail.ru,,1702712791,,APPROVED,6606a63fe4f5ddcab3cda069,,No,,,TIMS,,,,,,https://data.tourism.gov.az/proxy/stakeholder/getFile/20240329153005t-r0000127286,2024-03-29T11:30:07.912Z,2025-04-29T11:56:56.486Z
NİZAMİ STREET HOTEL,NİZAMİ STREET HOTEL,Baku,"Baku, Azerbaijan",40.40926169999999,49.8670924,994515730812,consulting.ab.group@gmail.com,,1703684481,,APPROVED,661fba67a19a8407d729b9a3,,No,,,TIMS + azeritour.az,https://azeritour.az/nizami_street_hotel,"Nizami Street Hotel — отель, расположен в одном из древних улиц Баку. Главная особенность гостиницы, сделать запоминающим прибытие туристов в город, которая имеет древнюю и богатую культуру. Рядом с отелем расположены исторические памятники Баку . В километре находится площадь Фонтанов, театр, «Старый город». До международного аэропорта Баку всего 19 км.",,,,https://data.tourism.gov.az/proxy/stakeholder/getFile/20240227141136t-r0000167161,2024-04-17T12:02:47.595Z,2025-04-29T11:56:56.486Z
OLD STREET BOUTİQUE HOTEL,OLD STREET BOUTİQUE HOTEL,Baku,"12 Sabir Street, Baku, Azerbaijan",40.3673931,49.8359959,994125058828,info@oldstreethotel.com,https://oldstreethotel.com/,1302423832,,APPROVED,643a8e71c7a6a5b6924fe32c,,No,,Butik Hotel,TIMS,,,1C,website_scan,1C,https://data.tourism.gov.az/proxy/stakeholder/getFile/20230415154553t-r0000175697,2023-04-15T11:45:53.432Z,2025-04-29T11:56:56.486Z
OPERA HOTEL,OPERA HOTEL,Baku,"178 Əhməd Rəcəbli, Baku, Azerbaijan",40.4097668,49.86249369999999,994552534362,cemsid.abdullazade@mail.ru,https://www.operahotel.az/,8200368702,,APPROVED,65e03f23e4f5ddcab3cd7cf0,,No,,,TIMS + azeritour.az,https://azeritour.az/opera_hotel/,"Opera Hotel — это отель, который расположен и принимает гостей в Баку . Расположение удачное, до аэропорта всего 20 км, а до центра города 15 минут езды. Профессиональный готов служить каждому посетителю. Если вы любитель классики и современности, то отель Opera вам придется по душе. Здание гостиницы имеет 4 этажа, в котором расположены 28 номеров, ресторан, SPA центр и многое другое.",,,,https://data.tourism.gov.az/proxy/stakeholder/getFile/20240229122403t-r0000148559,2024-02-29T08:24:03.875Z,2025-04-29T11:56:56.486Z
Old City İnn,Old City İnn,Baku,"16 Kiçik Qala Küçəsi, Hasanriz",40.1672656,46.5167026,994124971448,oldcityinnbaku@gmail.com,,1700367061,,APPROVED,660bbd16e4f5ddcab3cda329,,No,,,TIMS,,,,,,https://data.tourism.gov.az/proxy/stakeholder/getFile/20240402120854t-r0000182579,2024-04-02T08:08:54.218Z,2025-04-29T11:56:56.486Z
PANORAMA VİLLA LUX HOTEL,PANORAMA VİLLA LUX HOTEL,Baku,"Salyan Şossesi, Baku, Azerbaijan",40.3050145,49.7839949,994515360329,info@panoramahotel.az,https://panoramahotel.az/,2001447771,,APPROVED,6464bcd39bff11407fb6a6bf,,No,,,TIMS,,,,,,https://data.tourism.gov.az/proxy/stakeholder/getFile/20230517153859t-r0000125390,2023-05-17T11:38:59.708Z,2025-04-29T11:56:56.486Z
PILOT APART HOTEL,PILOT APART HOTEL,Baku,"Vaqif, Baku, Azerbaijan",40.3978084,49.8490782,994124411086,pilotgroup787@gmail.com,,7501033112,,APPROVED,6461d06b9bff11407fb69305,,No,,Şəhər Hoteli,TIMS,,,,,,https://data.tourism.gov.az/proxy/stakeholder/getFile/20230515102547t-r0000176726,2023-05-15T06:25:47.101Z,2025-04-29T11:56:56.486Z
PLANET İNN,PLANET İNN,Baku,"r c, 72 Naxçıvanski, Nizami, Bakı, Azerbaijan",40.406142,49.9558598,994123747471,togrul.qulamov@socar.az,,1304427392,,APPROVED,661f9aa4e4f5ddcab3cdbadf,,No,,Şəhər Hoteli,TIMS,,,,,,https://data.tourism.gov.az/proxy/stakeholder/getFile/20240417134716t-r0000136651,2024-04-17T09:47:16.922Z,2025-04-29T11:56:56.486Z
PORT,PORT,Baku,"Yusif Mammadaliyev Street, Baku, Azerbaijan",40.3703127,49.8397381,994505053440,info@porthotelbaku.com,https://porthotelbaku.com,4300711832,,APPROVED,64c78ad5c29cd31ed97844b2,,No,,,TIMS,,,,,,https://data.tourism.gov.az/proxy/stakeholder/getFile/20230731142005t-r0000145793,2023-07-31T10:20:05.872Z,2025-04-29T11:56:56.486Z
PORT HOTEL,PORT HOTEL,Baku,"Bakı, Azerbaijan",40.40926169999999,49.8670924,994517580707,porthotelalat@gmail.com,,1101225811,,APPROVED,64c39699c29cd31ed9783bef,,No,,,TIMS,,,,,,https://data.tourism.gov.az/proxy/stakeholder/getFile/20230728142113t-r0000174785,2023-07-28T10:21:13.216Z,2025-04-29T11:56:56.486Z
PORTO HOTEL,PORTO HOTEL,Baku,"40.409195,49.860695",40.4091712,49.8605978,994508240999,info@portohotel.az,,4003575772,,APPROVED,64672534e1dabc1a3a62b517,,No,,,TIMS,,,,,,https://data.tourism.gov.az/proxy/stakeholder/getFile/20230519112852t-r0000124830,2023-05-19T07:28:52.437Z,2025-04-29T11:56:56.486Z
Paradise Baku Hotel,Paradise Baku Hotel,Baku,"2/27 Əhməd Rəcəbli, Baku, Azerbaijan",40.4144446,49.85947239999999,994124648703,info@paradisebakuhotel.az,http://www.paradisebakuhotel.az,1300479811,,APPROVED,65c0c6a1ac6a950c2ed21460,,No,,,TIMS + azeritour.az,https://azeritour.az/paradise_baku_hotel,"Paradise Baku Hotel был основан в 2012 году, и расположен в нескольких минутах ходьбы от центра Баку. Изначально подразумевался как бизнес-отель. Со временем все изменилось. Благодаря трудолюбию и отзывчивостью персонала, в итоге стал излюбленным местом для местных и иностранных туристов. Гостиница в Баку расположена рядом Центра Гейдара Алиева, который является объектом уважения. Каждая деталь заведения была проработана страстно, и каждая комната заслуживает посещения. На территории гостиницы функционирует ресторан, в котором можно вкусно поесть.",1C,website_scan,1C,https://data.tourism.gov.az/proxy/stakeholder/getFile/20240205152937t-r0000106091,2024-02-05T11:29:37.580Z,2025-04-29T11:56:56.486Z
Parallel,Parallel,Baku,"15 Məhəmməd Naxçıvani, Bakı, Azerbaijan",40.3857034,49.8348185,994505271709,Parallelhotelbaku@gmail.com,,1305912211,,APPROVED,660bcbaf646cbbbc859996b7,,No,,,TIMS,,,,,,https://data.tourism.gov.az/proxy/stakeholder/getFile/20230714153802t-r0000138332,2024-04-02T09:11:11.866Z,2025-04-29T11:56:56.486Z
Parkside Hotel & Apartments,Parkside Hotel & Apartments,Baku,"30 Puşkin küçəsi, Baku, Azerbaijan",40.3791309,49.8515945,994124930193,fom@parksidebaku.com,https://parksidebaku.com/,2000181871,,APPROVED,65b8a590e7af87e5775a7802,5,No,,,TIMS,,,1C,website_scan,1C,https://data.tourism.gov.az/proxy/stakeholder/getFile/20240130101849t-r0000113932,2024-01-30T07:30:24.156Z,2025-04-29T11:56:56.486Z
Parkway Inn Hotel&SPA,Parkway Inn Hotel&SPA,Baku,"29 Cəfər Cabbarlı küçəsi, Baku, Azerbaijan",40.3820057,49.82955,994502446077,info@parkwayinn.az,https://www.parkwayinn.az,1007634132,,APPROVED,64621fe69bff11407fb69773,3,No,,Şəhər Hoteli,TIMS,,,1C,website_scan,1C,https://data.tourism.gov.az/proxy/stakeholder/getFile/20230515160453t-r0000160062,2023-05-15T12:04:54.193Z,2025-04-29T11:56:56.486Z
Passage Hotel,Passage Hotel,Baku,"Passage Boutique Hotel, Nizami Street, Baku, Azerbaijan",40.3712829,49.8335391,994554040051,passagehotelbaku@gmail.com,https://www.passagehotel.az/,3102762031,,APPROVED,65894cda79b9a29ec32dfa36,,No,,,TIMS,,,1C,website_scan,1C,https://data.tourism.gov.az/proxy/stakeholder/getFile/20231225133522t-r0000121787,2023-12-25T09:35:22.125Z,2025-04-29T11:56:56.486Z
Perla de Mar,Perla de Mar,Baku,"Icherisheher, Baku, Azerbaijan",40.366267,49.8349644,994558817234,oagaverdiyev@list.ru,https://perlademarhotel.com/,1502606492,,APPROVED,660e919ce4f5ddcab3cda90b,,No,,Şəhər Hoteli,TIMS,,,,,,https://data.tourism.gov.az/proxy/stakeholder/getFile/20240404154012t-r0000166890,2024-04-04T11:40:13.004Z,2025-04-29T11:56:56.486Z
Perron,Perron,Baku,"Zeynalabdin Taghiyev St, Baku, Azerbaijan",40.4422566,49.7584899,994557525051,rz_82@mail.ru,,1703087791,5,APPROVED,6606bc09646cbbbc85976dc7,,No,,,TIMS + azeritour.az,https://azeritour.az/crown_hotel_baku,"The Crown Hotel — это комфортабельный пятизвездочный отель расположенный на Баилово, всего 5 км отделяет отель с центром Баку. Гостиница оснащена новыми технологиями присущие для подобного класса отеля. Оказанный услуги, комфорт и местоположение делает гостиницу уникальной и привлекательной для бизнесменов и туристов. Вам придется преодолеть всего несколько минут, что бы оказаться вокруг достопримечательностей Баку и деловых центров города.",,,,https://data.tourism.gov.az/proxy/stakeholder/getFile/20240319165747t-r0000191841,2024-03-29T13:03:05.242Z,2025-04-29T11:56:56.486Z
Port Rivoli Hotel,Port Rivoli Hotel,Baku,"Keykab Khanim Safaraliyeva Street, Baku, Azerbaijan",40.3768915,49.858715,994703985353,mehman.ismayilov@portrivolihotel.az,https://portrivolihotel.az/,1504983271,,APPROVED,65df1d48e4f5ddcab3cd7ad3,,No,,,TIMS,,,1C,website_scan,1C,https://data.tourism.gov.az/proxy/stakeholder/getFile/20240228154720t-r0000145452,2024-02-28T11:47:20.460Z,2025-04-29T11:56:56.486Z
Porto,Porto,Baku,"40.409218,49.860665",40.4091712,49.8605978,994557330143,behbudovcavid@gmail.com,,7002682492,,APPROVED,64c219f2c29cd31ed9783707,,No,,,TIMS,,,,,,https://data.tourism.gov.az/proxy/stakeholder/getFile/20230727111706t-r0000132867,2023-07-27T07:17:06.704Z,2025-04-29T11:56:56.486Z
Premier Old Gates,Premier Old Gates,Baku,"Səbail rayonu , Kiçik qala 8/1",40.3335274,49.8250442,994519009884,info@oldgates.az,https://instagram.com/oldgatesbaku_,1401636951,,APPROVED,646487619bff11407fb6a49f,,No,,Şəhər Hoteli,TIMS,,,Oracle OPERA; 1C,website_scan,Oracle OPERA; 1C,https://data.tourism.gov.az/proxy/stakeholder/getFile/20230517115049t-r0000135510,2023-05-17T07:50:57.674Z,2025-04-29T11:56:56.486Z
Premier Palace Hotel Baku,Premier Palace Hotel Baku,Baku,"Premier Palace Baku, Academician Hasan Aliyev Street, Baku, Azerbaijan",40.3969804,49.8256951,994552191800,premierpalacebaku@gmail.com,https://premierpalacebaku.com/,1405589211,,APPROVED,643e9a1ac7a6a5b6924fe489,,No,,,TIMS,,,,,,https://data.tourism.gov.az/proxy/stakeholder/getFile/20230418172442t-r0000179332,2023-04-18T13:24:42.186Z,2025-04-29T11:56:56.486Z
Premier Qala,Premier Qala,Baku," Shamsi Rahimov Street 28 , Baku, Azerbaijan",40.4039907,49.8429593,994502958790,irina.rustamova@premiergroup.az,https://www.booking.com/hotel/az/premier.tr.html,6701500571,4,APPROVED,646353ecf48a4001f3a346ba,,No,,Şəhər Hoteli,TIMS + azeritour.az,https://azeritour.az/premier_hotel,"Premier Hotel — это четырехзвездочный отель, который расположен не далеко от станции метро «Гянджлик». От железнодорожного вокзала и от центра Баку , несколько минут езды. Персонал отеля очень дружелюбный, в гостинице царит покой и приятная обстановка. Заведение предлагает качественные услуги, сервис, а цены доброжелательные. Вестибюль Premier Hotel оформлен в приятном стиле, на стенах портреты азербайджанских художников, а также экзотические растения, которые вы ранее не видели, и все делает отель уникальным в своем роде. Также в вестибюле расположен сувенирный магазин, в котором вы сможете приобрести для близких людей памятные подарки. К вашим услугам, прачечная, сауна, бассейн, помощь получения визы, трансфер и многое другое.",,,,https://data.tourism.gov.az/proxy/stakeholder/getFile/20230516134809t-r0000107213,2023-05-16T09:59:08.567Z,2025-04-29T11:56:56.486Z
Prestige Boutigue hotel,Prestige Boutigue hotel,Baku,"Mirza Ibrahimov Street, Baku, Azerbaijan",40.3734857,49.8352419,994773470504,redleon133@gmail.com,,1502390692,,APPROVED,65240b93c29cd31ed9786a7b,,No,,,TIMS,,,,,,https://data.tourism.gov.az/proxy/stakeholder/getFile/20231009181754t-r0000123798,2023-10-09T14:17:55.955Z,2025-04-29T11:56:56.486Z
Promenade Hotel,Promenade Hotel,Baku,"PROMENADE HOTEL, Neftchilar Avenue, Baku, Azerbaijan",40.3648812,49.8364108,994125255500,info@resanthotels.az,https://www.resantgroup.az/,1500613121,,APPROVED,646c659a9bff11407fb6b500,,No,,,TIMS,,,,,,https://data.tourism.gov.az/proxy/stakeholder/getFile/20230523110458t-r0000151677,2023-05-23T07:04:58.296Z,2025-04-29T11:56:56.486Z
