match_status,search_query,voen,tax_name,tax_legal_address,tax_legitimate,tax_legal_form,tax_charter_capital,tax_voen_registered_at,tax_state_registered_at,tax_status,tax_active,tax_vat_payer,tax_risky_payer,tax_debt,tax_authority,tax_organization_type,donor_sectors,donor_ids,donor_search_names,donor_names,donor_cities,donor_addresses,donor_phones,donor_emails,donor_websites,donor_voens,donor_categories,donor_extra_json,tax_extract_date,tax_financial_year_start,tax_financial_year_end,tax_sanctions,tax_raw_json
no_tax_match,BaltikKaspianAudit m ə hdud m ə suliyy ə tli c ə | BaltikKaspianAudit-m-ə-hdud-m-ə-suliyy-ə-tli-c-ə | BaltikKaspianAudit | suliyy | hdud | miyy | tli | BaltikKaspianAudit hdud,,,,,,,,,,,,,,,,accountants,audit-866,“BaltikKaspianAudit” m ə hdud m ə suliyy ə tli c ə miyy ə ti,“BaltikKaspianAudit” m ə hdud m ə suliyy ə tli c ə miyy ə ti,Bakı,"AZ1000, Bakı şəhəri, Tbilisi prospekti 30, Oskar Plaza",(055) 200-20-77 | (050) 291-61-04,office@bcaudit.az,http://www.crowehorwath.az | www.crowehorwath.az,,audit-organization,"{""director"":""Əsədullayev Samir Sədulla oğlu"",""at_license"":""AT/075"",""sa_license"":""SA/104"",""auditors"":""Əsədullayev Samir Sədulla oğlu"",""segment"":""client/contractor""}",,,,,
voen_known,voen:1604047781,1604047781,"""Bamadar 2020"" MMC",,,,,,,,,,,,,,government-procurement,etender-sup-10801,"""Bamadar 2020"" MMC","""Bamadar 2020"" MMC",,,,,,1604047781,Açıq Tender,"{""contract_count"":""1"",""total_amount_azn"":""54312.50"",""last_contract_date"":""2020-11-03"",""buyer_examples"":""\""İCTİMAİ SƏHİYYƏ VƏ İSLAHATLAR MƏRKƏZİ\"" PUBLİK HÜQUQİ ŞƏXSİ""}",,,,,
voen_known,voen:7701946481,7701946481,"""BANDAİD  İNŞAAT"" MMC",,,,,,,,,,,,,,government-procurement,etender-sup-9841,"""BANDAİD  İNŞAAT"" MMC","""BANDAİD  İNŞAAT"" MMC",,,,,,7701946481,Kotirovka,"{""contract_count"":""1"",""total_amount_azn"":""20136.00"",""last_contract_date"":""2021-05-05"",""buyer_examples"":""QARADAĞ RAYON  GƏNCLƏR VƏ İDMAN  İDARƏSİ""}",,,,,
tax_matched,Həyat | Yeni Həyat | Ayan,1000663221,"""BANK OLMAYAN KREDİT TƏŞKİLATI  YENİ HƏYAT"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ","AZ1147, BAKI ŞƏHƏRİ BİNƏQƏDİ RAYONU, HƏMZƏ BABAŞOV, ev.17, m.8",RAZİ HƏSƏNOV QƏRİB OĞLU,Məhdud Məsuliyyətli Cəmiyyət,20,2006-03-23,2005-12-28,Aktiv,true,false,false,0,İqtisadiyyat Nazirliyi yanında Dövlət Vergi Xidmətinin Bakı şəhəri Lokal Gəlirlər Baş İdarəsi,Məhdud məsuliyyətli cəmiyyət,medical-institutions,med-1307,Yeni Həyat,Yeni Həyat,Bakı,,,,,,private / potential-client,"{""discount"":"""",""has_contact"":""no"",""sub_facility_count"":""0"",""sources"":""tibbiportal.az""}",2025-10-24,01.01,31.12,,"{""name"":""\""BANK OLMAYAN KREDİT TƏŞKİLATI  YENİ HƏYAT\"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ"",""tin"":""1000663221"",""type"":""legalEntity"",""taxAuthority"":{""code"":""19"",""name"":{""az"":""İqtisadiyyat Nazirliyi yanında Dövlət Vergi Xidmətinin Bakı şəhəri Lokal Gəlirlər Baş İdarəsi"",""ru"":""Главное управление местных доходов Государственной налоговой службы при Министерстве экономики города Баку"",""en"":""Baku city Main Department of Local Revenues of the State Tax Service under the Ministry of Economy""}},""debt"":0,""active"":true,""vatPayer"":false,""riskyPayer"":false,""sanctions"":[],""taxOrganizationName"":""İqtisadiyyat Nazirliyi yanında Dövlət Vergi Xidmətinin Bakı şəhəri Lokal Gəlirlər Baş İdarəsi"",""organizationType"":""Məhdud məsuliyyətli cəmiyyət"",""amountAzn"":null,""foreignAmount"":null,""foreignCurrency"":null,""legalTaxpayerStatus"":{""name"":""\""BANK OLMAYAN KREDİT TƏŞKİLATI  YENİ HƏYAT\"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ"",""tin"":""1000663221"",""legalAddress"":""AZ1147, BAKI ŞƏHƏRİ BİNƏQƏDİ RAYONU, HƏMZƏ BABAŞOV, ev.17, m.8"",""legitimate"":""RAZİ HƏSƏNOV QƏRİB OĞLU"",""taxAuthority"":{""code"":""19"",""name"":{""az"":""İqtisadiyyat Nazirliyi yanında Dövlət Vergi Xidmətinin Bakı şəhəri Lokal Gəlirlər Baş İdarəsi"",""ru"":""Главное управление местных доходов Государственной налоговой службы при Министерстве экономики города Баку"",""en"":""Baku city Main Department of Local Revenues of the State Tax Service under the Ministry of Economy""}},""legalForm"":{""code"":""21"",""name"":{""az"":""Məhdud Məsuliyyətli Cəmiyyət"",""ru"":""Общество с Ограниченной Ответственностью"",""en"":""Limited Liability Company""}},""charterCapital"":20,""financialYearStart"":""01.01"",""financialYearEnd"":""31.12"",""voenRegisteredAt"":""2006-03-23"",""stateRegisteredAt"":""2005-12-28"",""extractDate"":""2025-10-24"",""taxpayerStatus"":{""code"":""A"",""name"":{""az"":""Aktiv"",""ru"":""Активный"",""en"":""Active""}},""riskyTaxpayer"":false,""debt"":0,""tasksAndObligations"":null}}"
voen_known,voen:1702245851,1702245851,"""BANU-L"" Məhdud Məsuliyyətli Cəmiyyəti",,,,,,,,,,,,,,government-procurement,etender-sup-11780,"""BANU-L"" Məhdud Məsuliyyətli Cəmiyyəti","""BANU-L"" Məhdud Məsuliyyətli Cəmiyyəti",,,,,,1702245851,-,"{""contract_count"":""1"",""total_amount_azn"":""30175.00"",""last_contract_date"":""2019-04-18"",""buyer_examples"":""AZƏRBAYCAN RESPUBLİKASI QAÇQINLARIN VƏ MƏCBURİ KÖÇKÜNLƏRİN İŞLƏRİ ÜZRƏ DÖVLƏT KOMİTƏSİ MƏNZİL İSTİSMAR DEPARTAMENTİ""}",,,,,
voen_known,voen:1000212851,1000212851,“BANU” Məhdud Məsuliyyətli Cəmiyyəti,,,,,,,,,,,,,,government-procurement,etender-sup-9326,“BANU” Məhdud Məsuliyyətli Cəmiyyəti,“BANU” Məhdud Məsuliyyətli Cəmiyyəti,,,,,,1000212851,Bir mənbə,"{""contract_count"":""1"",""total_amount_azn"":""225000.00"",""last_contract_date"":""2024-01-26"",""buyer_examples"":""\""ƏSASLI TİKİNTİ VƏ TƏCHİZAT\"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ""}",,,,,
voen_known,voen:1304267151,1304267151,“Barattson Consulting” MMC,,,,,,,,,,,,,,government-procurement,etender-sup-4225,“Barattson Consulting” MMC,“Barattson Consulting” MMC,,,,,,1304267151,Birbaşa | Bir mənbə,"{""contract_count"":""3"",""total_amount_azn"":""6300.00"",""last_contract_date"":""2024-03-27"",""buyer_examples"":""“AZƏRBAYCAN RESPUBLİKASININ İXRACIN VƏ İNVESTİSİYALARIN TƏŞVİQİ AGENTLİYİ – AZPROMO” PUBLİK HÜQUQİ ŞƏXSİ | \""İQTİSADİ ZONALARIN İNKİŞAFI AGENTLİYİ\"" PUBLİK HÜQUQİ ŞƏXSİ | AZƏRBAYCAN RESPUBLİKASININ KİÇİK VƏ ORTA BİZNESİN İNKİŞAFI AGENTLİYİ PUBLİK HÜQUQİ ŞƏXS""}",,,,,
voen_known,voen:1502603731,1502603731,“Barattson” Məhdud Məsuliyyətli Cəmiyyəti,,,,,,,,,,,,,,government-procurement,etender-sup-3916,“Barattson” Məhdud Məsuliyyətli Cəmiyyəti,“Barattson” Məhdud Məsuliyyətli Cəmiyyəti,,,,,,1502603731,Bir mənbə | Kotirovka,"{""contract_count"":""3"",""total_amount_azn"":""180363.00"",""last_contract_date"":""2025-12-25"",""buyer_examples"":""\""AZƏRBAYCAN RESPUBLİKASI İQTİSADİYYAT NAZİRLİYİNİN TİKİNTİ-TƏCHİZAT BİRLİYİ\"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ | AZƏRBAYCAN MİLLİ AEROKOSMİK AGENTLİYİ""}",,,,,
voen_known,voen:1806172661,1806172661,"""BARBEL TRADE"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ",,,,,,,,,,,,,,government-procurement,etender-sup-2823,"""BARBEL TRADE"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ","""BARBEL TRADE"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ",,,,,,1806172661,Kotirovka,"{""contract_count"":""5"",""total_amount_azn"":""163015.54"",""last_contract_date"":""2023-10-24"",""buyer_examples"":""\""BAKI ŞƏHƏR DEZİNFEKSİYA MƏRKƏZİ\"" PUBLİK HÜQUQİ ŞƏXSİ | \""RESPUBLİKA GİGİYENA VƏ EPİDEMİOLOGİYA MƏRKƏZİ\"" PUBLİK HÜQUQİ ŞƏXSİ | KÜRDƏMİR RAYON PSİXİATRİYA XƏSTƏXANASI | AZƏRBAYCAN MİLLİ ELMLƏR AKADEMİYASININ QAFQAZŞÜNASLIQ İNSTİTUTU | SUMQAYIT ŞƏHƏR GİGİYENA VƏ EPİDEMİOLOGİYA MƏRKƏZİ""}",,,,,
voen_known,voen:1202584331,1202584331,"""BARDEN 2020"" MMC",,,,,,,,,,,,,,government-procurement,etender-sup-10121,"""BARDEN 2020"" MMC","""BARDEN 2020"" MMC",,,,,,1202584331,Kotirovka,"{""contract_count"":""1"",""total_amount_azn"":""2826.00"",""last_contract_date"":""2021-11-11"",""buyer_examples"":""AZƏRBAYCAN RESPUBLİKASI MƏRKƏZİ SEÇKİ KOMİSSİYASI""}",,,,,
voen_known,voen:2904488431,2904488431,"""Barel-58"" MMC",,,,,,,,,,,,,,government-procurement,etender-sup-4546,"""Barel-58"" MMC","""Barel-58"" MMC",,,,,,2904488431,Kotirovka | -,"{""contract_count"":""3"",""total_amount_azn"":""77712.00"",""last_contract_date"":""2019-11-18"",""buyer_examples"":""SUMQAYIT TELEKOMMUNİKASİYA QOVŞAĞI | AZƏRBAYCAN RESPUBLİKASININ NƏQLİYYAT, RABİTƏ VƏ YÜKSƏK TEXNOLOGİYALAR NAZİRLİYİ""}",,,,,
voen_known,voen:1005521361,1005521361,"""BARİON"" Məhdud Məsuliyyətli Cəmiyyəti",,,,,,,,,,,,,,government-procurement,etender-sup-6682,"""BARİON"" Məhdud Məsuliyyətli Cəmiyyəti","""BARİON"" Məhdud Məsuliyyətli Cəmiyyəti",,,,,,1005521361,-,"{""contract_count"":""2"",""total_amount_azn"":""52805.00"",""last_contract_date"":""2019-04-30"",""buyer_examples"":""\""İNFORMASİYA TEXNOLOGİYALARI VƏ MƏLUMAT İDARƏETMƏ MƏRKƏZİ\"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ""}",,,,,
voen_known,voen:2905977471,2905977471,"""BARK TƏMİR TİKİNTİ"" Məhdud Məsuliyyətli Cəmiyyəti",,,,,,,,,,,,,,government-procurement,etender-sup-9684,"""BARK TƏMİR TİKİNTİ"" Məhdud Məsuliyyətli Cəmiyyəti","""BARK TƏMİR TİKİNTİ"" Məhdud Məsuliyyətli Cəmiyyəti",,,,,,2905977471,Açıq Tender,"{""contract_count"":""1"",""total_amount_azn"":""77523.64"",""last_contract_date"":""2022-11-22"",""buyer_examples"":""\""SUMQAYIT TİBB MƏRKƏZİ\"" PUBLİK HÜQUQİ ŞƏXSİ""}",,,,,
voen_known,voen:3100821171,3100821171,"""BARKOD ELECTRONICS"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTi",,,,,,,,,,,,,,government-procurement,etender-sup-288,"""BARKOD ELECTRONICS"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTi","""BARKOD ELECTRONICS"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTi",,,,,,3100821171,Kotirovka | Açıq Tender | Bir mənbə | Birbaşa,"{""contract_count"":""47"",""total_amount_azn"":""7173062.13"",""last_contract_date"":""2026-05-13"",""buyer_examples"":""\""AZƏRAQRAR DÖVLƏT İSTEHSALAT VƏ EMAL BİRLİYİ\"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ | AZƏRBAYCAN  RESPUBLİKASI  DİN POLİS AKADEMİYASI | AZƏRBAYCAN RESPUBLİKASININ XÜSUSİ RABİTƏ VƏ İNFORMASİYA TƏHLÜKƏSİZLİYİ DÖVLƏT XİDMƏTİ | AZƏRBAYCAN RESPUBLİKASI FÖVQƏLADƏ HALLAR NAZİRLİYİNİN MADDİ TEXNİKİ-TƏCHİZAT  İDARƏSİ | AZƏRBAYCAN RESPUBLİKASI DÖVLƏT GÖMRÜK KOMİTƏSİNİN \""AZƏRTERMİNALKOMPLEKS\"" BİRLİYİ""}",,,,,
voen_known,voen:1102495441,1102495441,"""BARNI HOLDING"" Məhdud Məsuliyyətli Cəmiyyəti",,,,,,,,,,,,,,government-procurement,etender-sup-5997,"""BARNI HOLDING"" Məhdud Məsuliyyətli Cəmiyyəti","""BARNI HOLDING"" Məhdud Məsuliyyətli Cəmiyyəti",,,,,,1102495441,Kotirovka | Açıq Tender,"{""contract_count"":""2"",""total_amount_azn"":""107453.94"",""last_contract_date"":""2022-05-16"",""buyer_examples"":""ƏDLİYYƏ NAZİRLİYİ YANINDA AZƏRBAYCAN RESPUBLİKASI  ƏHALİSİNİN DÖVLƏT REYESTRİ  XİDMƏTİ | \""İCTİMAİ SƏHİYYƏ VƏ İSLAHATLAR MƏRKƏZİ\"" PUBLİK HÜQUQİ ŞƏXSİ""}",,,,,
voen_known,voen:4200742321,4200742321,"""BARSA"" Məhdud Məsuliyyətli Cəmiyyəti",,,,,,,,,,,,,,government-procurement,etender-sup-11923,"""BARSA"" Məhdud Məsuliyyətli Cəmiyyəti","""BARSA"" Məhdud Məsuliyyətli Cəmiyyəti",,,,,,4200742321,-,"{""contract_count"":""1"",""total_amount_azn"":""37000.00"",""last_contract_date"":""2019-02-01"",""buyer_examples"":""QAZAX RAYON MƏRKƏZİ XƏSTƏXANASI""}",,,,,
voen_known,voen:2904824291,2904824291,"""BARSEL"" Məhdud Məsuliyyətli Cəmiyyəti",,,,,,,,,,,,,,government-procurement,etender-sup-1521,"""BARSEL"" Məhdud Məsuliyyətli Cəmiyyəti","""BARSEL"" Məhdud Məsuliyyətli Cəmiyyəti",,,,,,2904824291,Bir mənbə | Kotirovka | Açıq Tender | -,"{""contract_count"":""10"",""total_amount_azn"":""534943.70"",""last_contract_date"":""2024-11-15"",""buyer_examples"":""\""İNNOVASİYA VƏ RƏQƏMSAL İNKİŞAF AGENTLİYİ\"" PUBLİK HÜQUQİ ŞƏXSİ | \""AZƏRBAYCAN RESPUBLİKASININ KOSMİK AGENTLİYİ  (AZƏRKOSMOS)\"" PUBLİK HÜQUQİ ŞƏXSİ | NİZAMİ RAYON  MƏNZİL KOMMUNAL TƏSƏRRÜFATI BİRLİYİ | PİRALLAHI RAYON MƏNZİL-KOMMUNAL TƏSƏRRÜFATI BİRLİYİ | NƏRİMANOV RAYON İCRA HAKİMİYYƏT""}",,,,,
voen_known,voen:1301919061,1301919061,"""BASAR"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ",,,,,,,,,,,,,,government-procurement,etender-sup-3033,"""BASAR"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ","""BASAR"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ",,,,,,1301919061,Bir mənbə | Kotirovka | -,"{""contract_count"":""4"",""total_amount_azn"":""72430.76"",""last_contract_date"":""2026-04-17"",""buyer_examples"":""AZƏRBAYCAN RESPUBLİKASI PREZİDENTİNİN İŞLƏR İDARƏSİNİN TABELİYİNDƏ OLAN \""AZƏRBAYCAN NƏŞRİYYATI\"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ | AZƏRBAYCAN RESPUBLIKASI HESABLAMA  PALATASI""}",,,,,
voen_known,voen:1203205241,1203205241,"""BASE ARCH"" Məhdud Məsuliyyətli Cəmiyyəti",,,,,,,,,,,,,,government-procurement,etender-sup-1524,"""BASE ARCH"" Məhdud Məsuliyyətli Cəmiyyəti","""BASE ARCH"" Məhdud Məsuliyyətli Cəmiyyəti",,,,,,1203205241,Açıq Tender | Kotirovka,"{""contract_count"":""10"",""total_amount_azn"":""733420.00"",""last_contract_date"":""2024-10-01"",""buyer_examples"":""\""İNNOVASİYA VƏ TƏCHİZAT MƏRKƏZİ\"" PUBLİK HÜQUQİ ŞƏXSİ | İSMAYILLI RAYON İCRA HAKİMİYYƏTİ BAŞÇISININ İSMAYILLI ŞƏHƏR İNZİBATİ ƏRAZİ BÖLGÜSÜ ÜZRƏ NÜMAYƏNDİLİYİ | AZƏRBAYCAN TİBB UNİVERSİTETİ | \""AZƏRBAYCAN İDMAN AKADEMİYASI\"" PUBLİK HÜQUQİ ŞƏXSİ  | AZƏRBAYCAN RESPUBLIKASI SƏHİYYƏ NAZİRLİYİ""}",,,,,
voen_known,voen:2006207341,2006207341,"""BASHAK SUPPLY"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ",,,,,,,,,,,,,,government-procurement,etender-sup-5792,"""BASHAK SUPPLY"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ","""BASHAK SUPPLY"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ",,,,,,2006207341,Açıq Tender | Kotirovka,"{""contract_count"":""2"",""total_amount_azn"":""61195.21"",""last_contract_date"":""2023-10-05"",""buyer_examples"":""CƏBRAYIL SUVARMA SİSTEMLƏRİ İDARƏSİ | AZƏRBAYCAN RESPUBLİKASI DÖVLƏT NEFT FONDU""}",,,,,
voen_known,voen:1405124921,1405124921,"""BASİD"" Məhdud Məsuliyyətli Cəmiyyəti",,,,,,,,,,,,,,government-procurement,etender-sup-3843,"""BASİD"" Məhdud Məsuliyyətli Cəmiyyəti","""BASİD"" Məhdud Məsuliyyətli Cəmiyyəti",,,,,,1405124921,Kotirovka,"{""contract_count"":""3"",""total_amount_azn"":""109211.36"",""last_contract_date"":""2025-12-29"",""buyer_examples"":""AZƏRBAYCAN RESPUBLİKASI KƏND TƏSƏRRÜFATI NAZİRLİYİNİN HEYVANDARLIQ ELMİ-TƏDQİQAT İNSTİTUTU | AZƏRBAYCAN DÖVLƏT NEFT AKADEMİYASI NƏZDİNDƏKİ NEFTİN, QAZIN GEOTEXNOLOJİ PROBLEMLƏRİ VƏ KİMYA ELMİ-TƏDQİQAT İNSTİTUTU""}",,,,,
voen_known,voen:2904005001,2904005001,"""BAŞ-İNŞAAT"" Məhdud Məsuliyyətli Cəmiyyəti",,,,,,,,,,,,,,government-procurement,etender-sup-7321,"""BAŞ-İNŞAAT"" Məhdud Məsuliyyətli Cəmiyyəti","""BAŞ-İNŞAAT"" Məhdud Məsuliyyətli Cəmiyyəti",,,,,,2904005001,Kotirovka,"{""contract_count"":""1"",""total_amount_azn"":""3517.58"",""last_contract_date"":""2025-12-12"",""buyer_examples"":""AZƏRBAYCAN MİLLİ AEROKOSMİK AGENTLİYİ""}",,,,,
voen_known,voen:1603525261,1603525261,"""BAŞAK GROUP"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ",,,,,,,,,,,,,,government-procurement,etender-sup-10209,"""BAŞAK GROUP"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ","""BAŞAK GROUP"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ",,,,,,1603525261,Açıq Tender,"{""contract_count"":""1"",""total_amount_azn"":""80291.92"",""last_contract_date"":""2021-09-28"",""buyer_examples"":""KLİNİKİ TİBBİ MƏRKƏZ""}",,,,,
voen_known,voen:2002615111,2002615111,"""BAŞAK PROJE VƏ DİZAYN"" MMC",,,,,,,,,,,,,,government-procurement,etender-sup-6266,"""BAŞAK PROJE VƏ DİZAYN"" MMC","""BAŞAK PROJE VƏ DİZAYN"" MMC",,,,,,2002615111,Bir mənbə,"{""contract_count"":""2"",""total_amount_azn"":""818400.00"",""last_contract_date"":""2021-04-14"",""buyer_examples"":""GƏNCƏ ŞƏHƏRİ İCRA HAKİMİYYƏTİ""}",,,,,
voen_known,voen:0201404571,0201404571,"""BATİKA GLOBAL GROUP""MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ",,,,,,,,,,,,,,government-procurement,etender-sup-2003,"""BATİKA GLOBAL GROUP""MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ","""BATİKA GLOBAL GROUP""MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ",,,,,,0201404571,Kotirovka,"{""contract_count"":""7"",""total_amount_azn"":""28372.10"",""last_contract_date"":""2025-12-09"",""buyer_examples"":""NAXÇIVAN  MUXTAR RESPUBLİKASININ ALİ MƏCLİSİ | NAXÇIVAN MR  MALİYYƏ  NAZİRLİYİ | NAXÇIVAN MR ƏDLİYYƏ NAZİRLİYİ | NAXÇIVAN MR ƏMƏK VƏ ƏHALİNİN SOSİAL MÜDAFİƏSİ NAZİRLİYİ YANINDA DÖVLƏT ƏMƏK MÜFƏTTİŞLİYİ XİDMƏTİ | NAXÇIVAN MR ƏMƏK VƏ ƏHALİNİN SOSİAL MÜDAFİƏSİ NAZİRLİYİ YANINDA NAXÇIVAN REGİONAL PEŞƏ TƏDRİS MƏRKƏZİ""}",,,,,
voen_known,voen:2000098701,2000098701,"""BAYCAN LTD"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ",,,,,,,,,,,,,,government-procurement,etender-sup-2230,"""BAYCAN LTD"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ","""BAYCAN LTD"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ",,,,,,2000098701,Açıq Tender | Kotirovka | Bir mənbə | -,"{""contract_count"":""6"",""total_amount_azn"":""208627.24"",""last_contract_date"":""2026-03-03"",""buyer_examples"":""\""BAKI DÖVLƏT UNİVERSİTETİ\"" PUBLİK HÜQUQİ ŞƏXSİ | AZƏRBAYCAN RESPUBLİKASININ QİDA TƏHLÜKƏSİZLİYİ AGENTLİYİ | \""AZƏRBAYCAN METROLOGİYA İNSTİTUTU\"" PUBLİK HÜQUQİ ŞƏXS | AZƏRBAYCAN RESPUBLIKASI SƏHİYYƏ NAZİRLİYİ | AZƏRBAYCAN RESPUBLİKASI DÖVLƏT GÖMRÜK KOMİTƏSİ TİBBİ XİDMƏT İDARƏSİNİN MƏRKƏZİ HOSPİTALI""}",,,,,
tax_matched,Rent A Car,1704142931,"""BAYIL RENT A CAR"" Məhdud Məsuliyyətli Cəmiyyəti","AZ1003, BAKI ŞƏHƏRİ SƏBAİL RAYONU, L.BABAYEV, ev.10A",SƏRXAN BAYRAMOV SƏRDAR OĞLU,Məhdud Məsuliyyətli Cəmiyyət,10,2026-01-21,,Aktiv,true,false,false,0,İqtisadiyyat Nazirliyi yanında Dövlət Vergi Xidmətinin Bakı şəhəri Lokal Gəlirlər Baş İdarəsi,Məhdud məsuliyyətli cəmiyyət,travel-agencies,travel-0240,Rent A Car,Rent A Car,Bakı,,,,,,turlar.az,"{""source_id"":""turlar-0072"",""extra_json"":""{\""sources\"": [\""turlar.az\""], \""profile_url\"": \""https://turlar.az/me/rent-a-car-1293\"", \""listings_count\"": \""\"", \""description_snippet\"": \""Gündəlik, Həftəlik, Aylıq Avtomobil kirayəsi. Endirimli və keyfiyyətli Avtomobillərin kirayəsi Munasi\""}""}",2026-04-13,01.01,31.12,,"{""name"":""\""BAYIL RENT A CAR\"" Məhdud Məsuliyyətli Cəmiyyəti"",""tin"":""1704142931"",""type"":""legalEntity"",""taxAuthority"":{""code"":""19"",""name"":{""az"":""İqtisadiyyat Nazirliyi yanında Dövlət Vergi Xidmətinin Bakı şəhəri Lokal Gəlirlər Baş İdarəsi"",""ru"":""Главное управление местных доходов Государственной налоговой службы при Министерстве экономики города Баку"",""en"":""Baku city Main Department of Local Revenues of the State Tax Service under the Ministry of Economy""}},""debt"":0,""active"":true,""vatPayer"":false,""riskyPayer"":false,""sanctions"":[],""taxOrganizationName"":""Naxçıvan Şəhər Vergilər İdarəsi"",""organizationType"":""Məhdud məsuliyyətli cəmiyyət"",""amountAzn"":null,""foreignAmount"":null,""foreignCurrency"":null,""legalTaxpayerStatus"":{""name"":""\""BAYIL RENT A CAR\"" Məhdud Məsuliyyətli Cəmiyyəti"",""tin"":""1704142931"",""legalAddress"":""AZ1003, BAKI ŞƏHƏRİ SƏBAİL RAYONU, L.BABAYEV, ev.10A"",""legitimate"":""SƏRXAN BAYRAMOV SƏRDAR OĞLU"",""taxAuthority"":{""code"":""19"",""name"":{""az"":""İqtisadiyyat Nazirliyi yanında Dövlət Vergi Xidmətinin Bakı şəhəri Lokal Gəlirlər Baş İdarəsi"",""ru"":""Главное управление местных доходов Государственной налоговой службы при Министерстве экономики города Баку"",""en"":""Baku city Main Department of Local Revenues of the State Tax Service under the Ministry of Economy""}},""legalForm"":{""code"":""21"",""name"":{""az"":""Məhdud Məsuliyyətli Cəmiyyət"",""ru"":""Общество с Ограниченной Ответственностью"",""en"":""Limited Liability Company""}},""charterCapital"":10,""financialYearStart"":""01.01"",""financialYearEnd"":""31.12"",""voenRegisteredAt"":""2026-01-21"",""stateRegisteredAt"":null,""extractDate"":""2026-04-13"",""taxpayerStatus"":{""code"":""A"",""name"":{""az"":""Aktiv"",""ru"":""Активный"",""en"":""Active""}},""riskyTaxpayer"":false,""debt"":0,""tasksAndObligations"":null}}"
voen_known,voen:1504276901,1504276901,"""BAYRAMLI GROUP"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ",,,,,,,,,,,,,,government-procurement,etender-sup-604,"""BAYRAMLI GROUP"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ","""BAYRAMLI GROUP"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ",,,,,,1504276901,Açıq Tender | Bir mənbə | Kotirovka,"{""contract_count"":""25"",""total_amount_azn"":""6700948.28"",""last_contract_date"":""2026-06-17"",""buyer_examples"":""\""SUMQAYIT DÖVLƏT UNİVERSİTETİ\"" PUBLİK HÜQUQİ ŞƏXSİ | AZƏRBAYCAN RESPUBLIKASI SƏHİYYƏ NAZİRLİYİ | AZƏRBAYCAN RESPUBLİKASI KƏND TƏSƏRRÜFATI NAZİRLİYİNİN BAYTARLIQ ELMİ-TƏDQİQAT İNSTİTUTU | \""AZƏRBAYCAN TEXNİKİ UNİVERSİTETİ\"" PUBLİK HÜQUQİ ŞƏXSİ | \""YENİ KLİNİKA\"" PUBLİK HÜQUQİ ŞƏXSİ""}",,,,,
